gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,internet_service_Fiber optic,internet_service_No,contract_One year,contract_Two year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn_reason_Attitude of support person,churn_reason_Competitor had better devices,churn_reason_Competitor made better offer,churn_reason_Competitor offered higher download speeds,churn_reason_Competitor offered more data,churn_reason_Deceased,churn_reason_Don't know,churn_reason_Extra data charges,churn_reason_Lack of affordable download/upload speed,churn_reason_Lack of self-service on Website,churn_reason_Limited range of services,churn_reason_Long distance charges,churn_reason_Moved,churn_reason_Network reliability,churn_reason_Poor expertise of online support,churn_reason_Poor expertise of phone support,churn_reason_Price too high,churn_reason_Product dissatisfaction,churn_reason_Service dissatisfaction
0,0,1,1,71,1,0,1,1,1,1,1,1,0,87.25,6328.7,0,0,38,4135,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,67,1,0,0,0,0,0,0,0,1,20.8,1411.9,0,0,77,5626,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,63,1,1,0,1,1,1,1,1,1,109.25,6841.4,0,0,78,5700,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,0,0,56,2648,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,4,1,0,0,0,0,0,0,1,1,55.9,238.5,0,0,25,3545,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,52,1,0,1,1,1,0,1,1,0,79.2,4016.3,0,0,22,4509,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,10,1,1,0,0,0,0,0,0,1,24.0,226.55,0,0,71,5299,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,68,1,1,1,1,1,0,1,0,0,101.35,7110.75,0,0,60,4941,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,52,0,0,1,0,1,0,0,0,0,35.45,1958.95,0,0,47,5509,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,70,1,1,1,1,1,1,1,0,0,79.4,5528.9,0,0,38,5991,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,43,0,0,1,0,1,0,0,0,1,35.2,1463.7,0,0,70,5268,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,52,1,0,0,0,0,0,0,0,0,19.65,1025.05,0,0,24,5157,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,12,0,0,1,0,1,1,0,1,0,49.85,552.1,0,0,20,3100,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,56,1,1,1,1,0,0,0,1,0,68.75,3815.4,0,0,53,6494,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,0,1,1,1,1,0,1,0,0,1,61.9,0.0,0,0,65,5188,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,42,1,1,0,0,1,0,0,0,0,79.9,3313.4,0,0,70,2583,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,22,1,0,0,0,0,0,1,1,1,89.75,1938.9,0,0,23,4180,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,27,1,0,0,0,0,0,0,0,1,19.4,460.25,0,0,25,5975,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,0,51,1,1,1,0,1,0,0,1,1,93.65,4839.15,0,0,68,4163,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.9,19.9,0,0,52,4590,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,71,1,1,0,1,1,1,0,1,1,72.9,5139.65,0,0,54,6404,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,69,1,1,0,0,0,0,0,0,1,25.6,1673.4,0,0,60,6053,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,14,1,0,0,0,0,0,0,0,0,19.75,309.35,0,0,58,3958,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,57,1,0,1,0,0,1,0,0,0,55.7,3171.6,0,0,22,4607,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,72,1,1,1,1,1,1,1,1,0,117.5,8670.1,0,0,47,6009,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,48,1,0,0,0,0,0,0,0,0,19.85,916.0,0,0,38,3779,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,4,1,0,0,0,0,0,1,0,1,78.9,299.75,0,0,50,5775,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,31,1,0,0,0,0,0,0,0,1,20.65,702.05,0,0,79,2990,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,25,5454,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,57,1,1,0,1,1,0,1,1,1,79.75,4438.2,0,0,79,5371,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,62,1,0,1,0,1,1,1,1,1,79.95,4819.75,0,0,54,6488,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,3,0,0,0,0,0,1,0,0,1,29.9,92.25,0,0,23,4416,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,72,1,0,0,0,0,0,0,0,1,19.75,1567.0,0,0,78,5478,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,29,0,0,1,1,1,1,0,0,1,45.0,1242.45,0,0,73,3290,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,13,1,0,0,0,0,0,0,0,0,44.8,559.2,0,0,44,4680,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,11,1,0,0,1,0,0,0,0,0,51.1,531.15,0,0,60,4467,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,21,0,0,1,1,1,1,1,0,0,53.15,1183.2,0,0,29,3461,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,19,1,1,0,0,0,0,0,0,0,24.7,465.85,0,0,46,3612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,35,1,1,0,1,1,1,1,1,1,109.95,3782.4,0,0,71,5721,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,25,1,0,0,0,0,0,0,0,0,20.8,460.2,0,0,60,3274,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,67,1,1,0,0,0,0,0,0,1,25.6,1790.35,0,0,34,5183,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,72,1,1,1,1,1,0,1,1,1,108.4,7767.25,0,0,20,4419,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,43,1,0,0,0,0,0,0,0,0,19.55,876.15,0,0,67,4871,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,55,1,1,1,1,0,0,0,0,1,85.1,4600.95,0,0,76,4026,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,27,1,0,0,0,0,0,0,0,1,69.05,1793.25,0,0,27,3241,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,886.7,0,0,56,2992,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,70,1,1,1,1,1,0,1,1,1,111.15,7737.55,0,0,62,4240,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,19,1,1,0,0,0,1,0,1,1,89.35,1686.85,0,0,57,4473,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,20,1,1,1,0,0,0,1,0,1,89.1,1879.25,0,0,70,3027,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,43,1,1,1,0,1,1,0,0,1,91.25,4013.8,0,0,30,5884,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,5,1,0,1,0,1,0,0,1,1,90.35,434.5,0,0,66,4014,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,70,1,1,0,1,0,1,1,1,1,105.55,7195.35,0,0,51,4605,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,40,1,0,0,0,0,0,0,0,0,19.1,780.1,0,0,59,2056,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,6,1,0,0,0,0,0,0,0,1,20.4,107.6,0,0,57,4628,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,39,1,0,1,0,1,0,1,1,1,100.45,3801.7,0,0,45,2698,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,45,1,0,1,1,0,1,0,0,1,85.7,3778.1,0,0,44,5397,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,57,1,1,0,1,1,0,0,1,0,94.0,5438.95,0,0,49,6015,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,72,1,1,1,1,1,1,0,0,0,69.85,5102.35,0,0,77,6233,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.85,1872.2,0,0,45,5514,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,3,1,0,1,1,0,1,0,1,0,71.1,213.35,0,0,41,3501,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,59,1,1,0,0,1,1,1,0,0,93.35,5386.5,0,0,44,4814,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,4,1,0,1,0,0,0,0,0,1,50.55,235.65,0,0,78,4164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,27,1,1,0,0,1,0,0,0,1,81.3,2272.8,0,0,72,5158,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,4,1,0,0,0,0,0,0,0,1,20.7,83.75,0,0,76,3027,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,60,1,0,1,1,0,1,1,1,1,79.05,4663.4,0,0,60,5275,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,8,1,0,0,0,0,0,0,0,0,19.05,201.7,0,0,47,3153,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.6,125.0,0,0,67,3214,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,35,1,0,0,0,0,0,0,0,1,20.2,684.4,0,0,45,3481,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,53,1,0,0,0,0,0,0,0,0,20.9,1146.05,0,0,64,4254,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,18,1,1,0,1,0,1,1,1,1,103.6,1806.35,0,0,73,2094,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,15,0,0,0,1,0,0,0,1,1,38.8,603.0,0,0,55,2118,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,67,1,1,0,1,0,0,1,0,1,88.4,5798.3,0,0,49,6251,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,6,1,0,0,0,0,0,1,0,1,79.7,497.6,0,0,44,2893,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,1,1,0,0,0,0,0,0,0,1,19.3,19.3,0,0,46,4136,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,5,1,0,1,0,0,1,0,0,1,55.75,266.95,0,0,22,4545,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,13,1,0,0,0,0,0,0,0,1,19.95,257.0,0,0,70,5221,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,29,1,0,0,1,0,1,1,0,0,89.65,2623.65,0,0,51,2681,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,1,1,0,0,0,0,0,0,0,1,45.85,45.85,0,0,56,5715,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,18,1,0,0,0,0,0,1,0,0,55.95,1082.8,0,0,76,2035,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,2,1,0,0,0,1,0,1,1,0,69.0,147.8,0,0,29,2798,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,30,1,1,0,1,0,1,0,0,1,83.55,2570.2,0,0,31,3558,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,66,1,1,1,1,0,1,0,0,0,65.7,4378.9,0,0,57,5058,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,38,1,1,0,0,1,1,1,0,1,94.9,3616.25,0,0,33,2436,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,44,1,0,0,1,1,1,0,0,1,61.9,2924.05,0,0,63,4388,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.0,32.7,0,0,77,3922,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,42,1,0,1,1,0,1,0,1,1,67.7,2882.25,0,0,36,5034,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,58,1,1,0,0,0,0,0,0,0,25.15,1509.9,0,0,71,6444,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,58,1,0,0,1,0,0,1,1,1,92.85,5305.05,0,0,36,4879,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,71,1,1,1,1,1,1,1,1,0,111.3,7985.9,0,0,46,5957,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,48,1,1,1,0,0,1,0,0,1,60.6,2985.25,0,0,76,4077,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,8,1,0,1,0,0,1,0,1,0,65.5,564.35,0,0,72,2985,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,67,1,0,0,0,0,0,0,0,0,19.95,1311.75,0,0,80,6212,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,49,1,1,0,0,0,0,0,0,1,74.6,3720.35,0,0,79,4516,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,52,1,1,0,1,1,0,1,0,0,94.6,5025.8,0,0,57,6212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,63,1,0,1,0,1,0,0,0,1,81.15,5224.5,0,0,60,5294,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,68,1,1,1,1,1,1,1,1,1,89.05,6185.8,0,0,49,5001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,31,1,0,0,0,0,1,0,0,1,49.2,1498.55,0,0,52,2157,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1208.6,0,0,28,5628,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,62,1,0,1,0,1,1,1,1,1,104.3,6613.65,0,0,23,5905,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,21,1,0,0,0,0,1,1,0,1,86.05,1818.9,0,0,23,2937,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,72,1,1,0,0,0,0,0,0,0,25.2,1787.35,0,0,31,4382,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,32,0,0,1,1,0,0,0,0,1,35.15,1051.05,0,0,77,3163,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,71,1,1,1,1,0,1,1,0,1,99.65,7181.25,0,0,63,5448,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,34,1,0,1,1,1,0,1,1,1,105.35,3688.6,0,0,39,5432,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,35,1,1,0,0,0,0,0,0,0,24.3,821.6,0,0,32,5998,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,3,1,0,0,0,0,0,1,0,1,80.7,239.45,0,0,46,2081,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,3,1,0,0,0,1,1,1,0,1,89.85,244.45,0,0,53,4096,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,53,1,0,0,0,1,0,0,1,1,61.1,3357.9,0,0,35,5940,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,4,0,0,1,0,0,0,0,0,1,29.05,129.6,0,0,35,3306,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,48,1,0,1,0,1,0,1,1,1,99.7,4977.2,0,0,29,5921,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,54,0,0,0,0,1,1,0,1,0,46.0,2424.05,0,0,71,4451,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,62,1,0,0,1,1,1,1,1,1,80.4,4981.15,0,0,79,5157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,22,1,0,0,1,1,0,1,1,1,100.05,2090.25,0,0,64,3274,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,51,1,0,0,0,1,0,1,1,1,94.0,4905.75,0,0,77,6034,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,30,1,1,0,1,1,0,1,0,1,68.95,2038.7,0,0,30,4403,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,56,1,1,1,1,1,1,0,0,1,68.45,4014.0,0,0,79,4368,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,35,1,1,0,1,0,1,1,0,1,69.0,2441.7,0,0,59,5283,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,64,0,0,0,1,0,1,1,0,1,43.85,2751.0,0,0,46,6055,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,30,0,0,0,0,0,0,1,1,1,44.5,1307.8,0,0,58,5833,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,25,1,0,0,0,0,0,0,0,1,18.7,383.65,0,0,42,2289,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1,1,0,1,1,0,0,0,0,1,53.55,53.55,0,0,62,4504,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,70,1,1,1,1,1,1,1,1,1,114.6,7882.5,0,0,65,5414,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,57,1,0,0,0,0,0,0,0,1,20.1,1087.7,0,0,23,5506,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,9,1,1,0,0,0,0,1,0,1,85.5,791.7,0,0,69,4867,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,69,1,1,0,1,1,1,1,1,1,108.75,7493.05,0,0,46,5874,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,72,1,1,0,0,1,0,1,1,1,97.85,6841.3,0,0,22,4508,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,44,1,0,0,0,0,0,0,0,0,19.55,819.95,0,0,40,5860,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,72,1,1,1,1,0,0,0,0,1,84.05,6052.25,0,0,47,5515,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,54,1,1,0,0,1,0,0,1,0,89.4,4869.5,0,0,56,5871,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,27,1,0,0,0,0,0,0,0,0,19.7,509.3,0,0,79,4052,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,54,1,1,0,1,0,0,0,0,1,79.85,4308.25,0,0,46,5166,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,3,1,0,0,1,0,0,0,0,0,74.45,221.1,0,0,61,3956,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,53,1,1,1,1,1,0,0,1,0,74.1,3833.95,0,0,37,5136,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,15,1,0,0,0,0,0,0,0,0,18.8,294.95,0,0,31,3977,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,5,1,1,1,1,0,1,0,0,0,64.4,316.9,0,0,31,3260,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,48,1,0,0,1,1,0,0,0,1,55.8,2651.2,0,0,27,3446,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,25,1,0,0,0,0,0,0,0,0,20.05,471.7,0,0,24,2192,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,58,1,0,1,1,0,0,1,1,0,99.15,5720.95,0,0,26,6409,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
